----------------------------------------
chain_id_jsonl is NOT loaded
----------------------------------------
fixed_positions_jsonl is NOT loaded
----------------------------------------
pssm_jsonl is NOT loaded
----------------------------------------
omit_AA_jsonl is NOT loaded
----------------------------------------
bias_AA_jsonl is NOT loaded
----------------------------------------
tied_positions_jsonl is NOT loaded
----------------------------------------
bias by residue dictionary is not loaded, or not provided
----------------------------------------
----------------------------------------
Number of edges: 48
Training noise level: 0.2A
Score for 2B3P_new from PDB, mean: 1.0909, std: 0.0000, sample size: 1,  global score, mean: 1.0909, std: 0.0000, sample size: 1
Score for 2B3P_new_190 from FASTA, mean: 3.0524, std: 0.0000, sample size: 1,  global score, mean: 3.0524, std: 0.0000, sample size: 1
Score for 2B3P_new_191 from FASTA, mean: 3.1049, std: 0.0000, sample size: 1,  global score, mean: 3.1049, std: 0.0000, sample size: 1
Score for 2B3P_new_192 from FASTA, mean: 2.9742, std: 0.0000, sample size: 1,  global score, mean: 2.9742, std: 0.0000, sample size: 1
Score for 2B3P_new_193 from FASTA, mean: 2.9040, std: 0.0000, sample size: 1,  global score, mean: 2.9040, std: 0.0000, sample size: 1
Score for 2B3P_new_194 from FASTA, mean: 2.9678, std: 0.0000, sample size: 1,  global score, mean: 2.9678, std: 0.0000, sample size: 1
Score for 2B3P_new_195 from FASTA, mean: 2.9843, std: 0.0000, sample size: 1,  global score, mean: 2.9843, std: 0.0000, sample size: 1
Score for 2B3P_new_196 from FASTA, mean: 3.0524, std: 0.0000, sample size: 1,  global score, mean: 3.0524, std: 0.0000, sample size: 1
Score for 2B3P_new_197 from FASTA, mean: 3.0659, std: 0.0000, sample size: 1,  global score, mean: 3.0659, std: 0.0000, sample size: 1
Score for 2B3P_new_198 from FASTA, mean: 2.9118, std: 0.0000, sample size: 1,  global score, mean: 2.9118, std: 0.0000, sample size: 1
Score for 2B3P_new_199 from FASTA, mean: 3.0233, std: 0.0000, sample size: 1,  global score, mean: 3.0233, std: 0.0000, sample size: 1
Score for 2B3P_new_200 from FASTA, mean: 2.9831, std: 0.0000, sample size: 1,  global score, mean: 2.9831, std: 0.0000, sample size: 1
Score for 2B3P_new_201 from FASTA, mean: 3.1171, std: 0.0000, sample size: 1,  global score, mean: 3.1171, std: 0.0000, sample size: 1
Score for 2B3P_new_202 from FASTA, mean: 3.0851, std: 0.0000, sample size: 1,  global score, mean: 3.0851, std: 0.0000, sample size: 1
Score for 2B3P_new_203 from FASTA, mean: 3.0484, std: 0.0000, sample size: 1,  global score, mean: 3.0484, std: 0.0000, sample size: 1
Score for 2B3P_new_204 from FASTA, mean: 3.1079, std: 0.0000, sample size: 1,  global score, mean: 3.1079, std: 0.0000, sample size: 1
Score for 2B3P_new_205 from FASTA, mean: 2.9804, std: 0.0000, sample size: 1,  global score, mean: 2.9804, std: 0.0000, sample size: 1
Score for 2B3P_new_206 from FASTA, mean: 2.9697, std: 0.0000, sample size: 1,  global score, mean: 2.9697, std: 0.0000, sample size: 1
Score for 2B3P_new_207 from FASTA, mean: 3.1280, std: 0.0000, sample size: 1,  global score, mean: 3.1280, std: 0.0000, sample size: 1
Score for 2B3P_new_208 from FASTA, mean: 3.0078, std: 0.0000, sample size: 1,  global score, mean: 3.0078, std: 0.0000, sample size: 1
Score for 2B3P_new_209 from FASTA, mean: 3.1215, std: 0.0000, sample size: 1,  global score, mean: 3.1215, std: 0.0000, sample size: 1
Score for 2B3P_new_210 from FASTA, mean: 3.0513, std: 0.0000, sample size: 1,  global score, mean: 3.0513, std: 0.0000, sample size: 1
Score for 2B3P_new_211 from FASTA, mean: 3.0294, std: 0.0000, sample size: 1,  global score, mean: 3.0294, std: 0.0000, sample size: 1
Score for 2B3P_new_212 from FASTA, mean: 3.0616, std: 0.0000, sample size: 1,  global score, mean: 3.0616, std: 0.0000, sample size: 1
Score for 2B3P_new_213 from FASTA, mean: 3.0552, std: 0.0000, sample size: 1,  global score, mean: 3.0552, std: 0.0000, sample size: 1
Score for 2B3P_new_214 from FASTA, mean: 2.9732, std: 0.0000, sample size: 1,  global score, mean: 2.9732, std: 0.0000, sample size: 1
Score for 2B3P_new_215 from FASTA, mean: 3.1074, std: 0.0000, sample size: 1,  global score, mean: 3.1074, std: 0.0000, sample size: 1
Score for 2B3P_new_216 from FASTA, mean: 3.1261, std: 0.0000, sample size: 1,  global score, mean: 3.1261, std: 0.0000, sample size: 1
Score for 2B3P_new_217 from FASTA, mean: 3.0266, std: 0.0000, sample size: 1,  global score, mean: 3.0266, std: 0.0000, sample size: 1
Score for 2B3P_new_218 from FASTA, mean: 3.0978, std: 0.0000, sample size: 1,  global score, mean: 3.0978, std: 0.0000, sample size: 1
Score for 2B3P_new_219 from FASTA, mean: 3.1026, std: 0.0000, sample size: 1,  global score, mean: 3.1026, std: 0.0000, sample size: 1
Score for 2B3P_new_220 from FASTA, mean: 3.1416, std: 0.0000, sample size: 1,  global score, mean: 3.1416, std: 0.0000, sample size: 1
Score for 2B3P_new_221 from FASTA, mean: 3.0580, std: 0.0000, sample size: 1,  global score, mean: 3.0580, std: 0.0000, sample size: 1
Score for 2B3P_new_222 from FASTA, mean: 3.0768, std: 0.0000, sample size: 1,  global score, mean: 3.0768, std: 0.0000, sample size: 1
Score for 2B3P_new_223 from FASTA, mean: 3.0653, std: 0.0000, sample size: 1,  global score, mean: 3.0653, std: 0.0000, sample size: 1
Score for 2B3P_new_224 from FASTA, mean: 3.0558, std: 0.0000, sample size: 1,  global score, mean: 3.0558, std: 0.0000, sample size: 1
Score for 2B3P_new_225 from FASTA, mean: 3.0761, std: 0.0000, sample size: 1,  global score, mean: 3.0761, std: 0.0000, sample size: 1
Score for 2B3P_new_226 from FASTA, mean: 3.0590, std: 0.0000, sample size: 1,  global score, mean: 3.0590, std: 0.0000, sample size: 1
Score for 2B3P_new_227 from FASTA, mean: 2.9214, std: 0.0000, sample size: 1,  global score, mean: 2.9214, std: 0.0000, sample size: 1
Score for 2B3P_new_228 from FASTA, mean: 3.0584, std: 0.0000, sample size: 1,  global score, mean: 3.0584, std: 0.0000, sample size: 1
Score for 2B3P_new_229 from FASTA, mean: 3.0305, std: 0.0000, sample size: 1,  global score, mean: 3.0305, std: 0.0000, sample size: 1
Score for 2B3P_new_230 from FASTA, mean: 3.0642, std: 0.0000, sample size: 1,  global score, mean: 3.0642, std: 0.0000, sample size: 1
Score for 2B3P_new_231 from FASTA, mean: 3.0672, std: 0.0000, sample size: 1,  global score, mean: 3.0672, std: 0.0000, sample size: 1
Score for 2B3P_new_232 from FASTA, mean: 3.0850, std: 0.0000, sample size: 1,  global score, mean: 3.0850, std: 0.0000, sample size: 1
Score for 2B3P_new_233 from FASTA, mean: 2.9997, std: 0.0000, sample size: 1,  global score, mean: 2.9997, std: 0.0000, sample size: 1
Score for 2B3P_new_234 from FASTA, mean: 3.0204, std: 0.0000, sample size: 1,  global score, mean: 3.0204, std: 0.0000, sample size: 1
Score for 2B3P_new_235 from FASTA, mean: 3.0836, std: 0.0000, sample size: 1,  global score, mean: 3.0836, std: 0.0000, sample size: 1
Score for 2B3P_new_236 from FASTA, mean: 2.9737, std: 0.0000, sample size: 1,  global score, mean: 2.9737, std: 0.0000, sample size: 1
Score for 2B3P_new_237 from FASTA, mean: 3.1045, std: 0.0000, sample size: 1,  global score, mean: 3.1045, std: 0.0000, sample size: 1
Score for 2B3P_new_238 from FASTA, mean: 3.0278, std: 0.0000, sample size: 1,  global score, mean: 3.0278, std: 0.0000, sample size: 1
Score for 2B3P_new_239 from FASTA, mean: 2.9840, std: 0.0000, sample size: 1,  global score, mean: 2.9840, std: 0.0000, sample size: 1
Score for 2B3P_new_240 from FASTA, mean: 3.0288, std: 0.0000, sample size: 1,  global score, mean: 3.0288, std: 0.0000, sample size: 1
Score for 2B3P_new_241 from FASTA, mean: 3.0852, std: 0.0000, sample size: 1,  global score, mean: 3.0852, std: 0.0000, sample size: 1
Score for 2B3P_new_242 from FASTA, mean: 3.1039, std: 0.0000, sample size: 1,  global score, mean: 3.1039, std: 0.0000, sample size: 1
Score for 2B3P_new_243 from FASTA, mean: 3.0497, std: 0.0000, sample size: 1,  global score, mean: 3.0497, std: 0.0000, sample size: 1
Score for 2B3P_new_244 from FASTA, mean: 3.1537, std: 0.0000, sample size: 1,  global score, mean: 3.1537, std: 0.0000, sample size: 1
Score for 2B3P_new_245 from FASTA, mean: 3.0628, std: 0.0000, sample size: 1,  global score, mean: 3.0628, std: 0.0000, sample size: 1
Score for 2B3P_new_246 from FASTA, mean: 3.1354, std: 0.0000, sample size: 1,  global score, mean: 3.1354, std: 0.0000, sample size: 1
Score for 2B3P_new_247 from FASTA, mean: 2.9815, std: 0.0000, sample size: 1,  global score, mean: 2.9815, std: 0.0000, sample size: 1
Score for 2B3P_new_248 from FASTA, mean: 2.9905, std: 0.0000, sample size: 1,  global score, mean: 2.9905, std: 0.0000, sample size: 1
Score for 2B3P_new_249 from FASTA, mean: 3.0537, std: 0.0000, sample size: 1,  global score, mean: 3.0537, std: 0.0000, sample size: 1
Score for 2B3P_new_250 from FASTA, mean: 3.0999, std: 0.0000, sample size: 1,  global score, mean: 3.0999, std: 0.0000, sample size: 1
Score for 2B3P_new_251 from FASTA, mean: 2.9697, std: 0.0000, sample size: 1,  global score, mean: 2.9697, std: 0.0000, sample size: 1
Score for 2B3P_new_252 from FASTA, mean: 2.9306, std: 0.0000, sample size: 1,  global score, mean: 2.9306, std: 0.0000, sample size: 1
Score for 2B3P_new_253 from FASTA, mean: 3.0642, std: 0.0000, sample size: 1,  global score, mean: 3.0642, std: 0.0000, sample size: 1
Score for 2B3P_new_254 from FASTA, mean: 3.0010, std: 0.0000, sample size: 1,  global score, mean: 3.0010, std: 0.0000, sample size: 1
Score for 2B3P_new_255 from FASTA, mean: 3.1188, std: 0.0000, sample size: 1,  global score, mean: 3.1188, std: 0.0000, sample size: 1
Score for 2B3P_new_256 from FASTA, mean: 2.9960, std: 0.0000, sample size: 1,  global score, mean: 2.9960, std: 0.0000, sample size: 1
Score for 2B3P_new_257 from FASTA, mean: 3.1062, std: 0.0000, sample size: 1,  global score, mean: 3.1062, std: 0.0000, sample size: 1
Score for 2B3P_new_258 from FASTA, mean: 3.0736, std: 0.0000, sample size: 1,  global score, mean: 3.0736, std: 0.0000, sample size: 1
Score for 2B3P_new_259 from FASTA, mean: 3.0427, std: 0.0000, sample size: 1,  global score, mean: 3.0427, std: 0.0000, sample size: 1
Score for 2B3P_new_260 from FASTA, mean: 3.0713, std: 0.0000, sample size: 1,  global score, mean: 3.0713, std: 0.0000, sample size: 1
Score for 2B3P_new_261 from FASTA, mean: 3.0101, std: 0.0000, sample size: 1,  global score, mean: 3.0101, std: 0.0000, sample size: 1
Score for 2B3P_new_262 from FASTA, mean: 3.0364, std: 0.0000, sample size: 1,  global score, mean: 3.0364, std: 0.0000, sample size: 1
Score for 2B3P_new_263 from FASTA, mean: 3.0812, std: 0.0000, sample size: 1,  global score, mean: 3.0812, std: 0.0000, sample size: 1
Score for 2B3P_new_264 from FASTA, mean: 3.0599, std: 0.0000, sample size: 1,  global score, mean: 3.0599, std: 0.0000, sample size: 1
Score for 2B3P_new_265 from FASTA, mean: 3.1212, std: 0.0000, sample size: 1,  global score, mean: 3.1212, std: 0.0000, sample size: 1
Score for 2B3P_new_266 from FASTA, mean: 3.1034, std: 0.0000, sample size: 1,  global score, mean: 3.1034, std: 0.0000, sample size: 1
Score for 2B3P_new_267 from FASTA, mean: 3.0815, std: 0.0000, sample size: 1,  global score, mean: 3.0815, std: 0.0000, sample size: 1
Score for 2B3P_new_268 from FASTA, mean: 2.9465, std: 0.0000, sample size: 1,  global score, mean: 2.9465, std: 0.0000, sample size: 1
Score for 2B3P_new_269 from FASTA, mean: 3.1524, std: 0.0000, sample size: 1,  global score, mean: 3.1524, std: 0.0000, sample size: 1
Score for 2B3P_new_270 from FASTA, mean: 3.0077, std: 0.0000, sample size: 1,  global score, mean: 3.0077, std: 0.0000, sample size: 1
Score for 2B3P_new_271 from FASTA, mean: 3.0462, std: 0.0000, sample size: 1,  global score, mean: 3.0462, std: 0.0000, sample size: 1
Score for 2B3P_new_272 from FASTA, mean: 3.0101, std: 0.0000, sample size: 1,  global score, mean: 3.0101, std: 0.0000, sample size: 1
Score for 2B3P_new_273 from FASTA, mean: 3.0430, std: 0.0000, sample size: 1,  global score, mean: 3.0430, std: 0.0000, sample size: 1
Score for 2B3P_new_274 from FASTA, mean: 3.0402, std: 0.0000, sample size: 1,  global score, mean: 3.0402, std: 0.0000, sample size: 1
Score for 2B3P_new_275 from FASTA, mean: 2.9899, std: 0.0000, sample size: 1,  global score, mean: 2.9899, std: 0.0000, sample size: 1
Score for 2B3P_new_276 from FASTA, mean: 3.1476, std: 0.0000, sample size: 1,  global score, mean: 3.1476, std: 0.0000, sample size: 1
Score for 2B3P_new_277 from FASTA, mean: 3.0281, std: 0.0000, sample size: 1,  global score, mean: 3.0281, std: 0.0000, sample size: 1
Score for 2B3P_new_278 from FASTA, mean: 3.0824, std: 0.0000, sample size: 1,  global score, mean: 3.0824, std: 0.0000, sample size: 1
Score for 2B3P_new_279 from FASTA, mean: 3.0167, std: 0.0000, sample size: 1,  global score, mean: 3.0167, std: 0.0000, sample size: 1
Score for 2B3P_new_280 from FASTA, mean: 3.0950, std: 0.0000, sample size: 1,  global score, mean: 3.0950, std: 0.0000, sample size: 1
Score for 2B3P_new_281 from FASTA, mean: 3.0865, std: 0.0000, sample size: 1,  global score, mean: 3.0865, std: 0.0000, sample size: 1
Score for 2B3P_new_282 from FASTA, mean: 3.0898, std: 0.0000, sample size: 1,  global score, mean: 3.0898, std: 0.0000, sample size: 1
Score for 2B3P_new_283 from FASTA, mean: 3.0322, std: 0.0000, sample size: 1,  global score, mean: 3.0322, std: 0.0000, sample size: 1
Score for 2B3P_new_284 from FASTA, mean: 3.0337, std: 0.0000, sample size: 1,  global score, mean: 3.0337, std: 0.0000, sample size: 1
Score for 2B3P_new_285 from FASTA, mean: 2.9887, std: 0.0000, sample size: 1,  global score, mean: 2.9887, std: 0.0000, sample size: 1
Score for 2B3P_new_286 from FASTA, mean: 2.9876, std: 0.0000, sample size: 1,  global score, mean: 2.9876, std: 0.0000, sample size: 1
Score for 2B3P_new_287 from FASTA, mean: 3.0286, std: 0.0000, sample size: 1,  global score, mean: 3.0286, std: 0.0000, sample size: 1
Score for 2B3P_new_288 from FASTA, mean: 2.9841, std: 0.0000, sample size: 1,  global score, mean: 2.9841, std: 0.0000, sample size: 1
Score for 2B3P_new_289 from FASTA, mean: 3.0109, std: 0.0000, sample size: 1,  global score, mean: 3.0109, std: 0.0000, sample size: 1
Score for 2B3P_new_290 from FASTA, mean: 2.9792, std: 0.0000, sample size: 1,  global score, mean: 2.9792, std: 0.0000, sample size: 1
Score for 2B3P_new_291 from FASTA, mean: 3.0606, std: 0.0000, sample size: 1,  global score, mean: 3.0606, std: 0.0000, sample size: 1
Score for 2B3P_new_292 from FASTA, mean: 3.0881, std: 0.0000, sample size: 1,  global score, mean: 3.0881, std: 0.0000, sample size: 1
Score for 2B3P_new_293 from FASTA, mean: 3.0735, std: 0.0000, sample size: 1,  global score, mean: 3.0735, std: 0.0000, sample size: 1
Score for 2B3P_new_294 from FASTA, mean: 3.0000, std: 0.0000, sample size: 1,  global score, mean: 3.0000, std: 0.0000, sample size: 1
Score for 2B3P_new_295 from FASTA, mean: 3.0653, std: 0.0000, sample size: 1,  global score, mean: 3.0653, std: 0.0000, sample size: 1
Score for 2B3P_new_296 from FASTA, mean: 2.9623, std: 0.0000, sample size: 1,  global score, mean: 2.9623, std: 0.0000, sample size: 1
Score for 2B3P_new_297 from FASTA, mean: 3.0795, std: 0.0000, sample size: 1,  global score, mean: 3.0795, std: 0.0000, sample size: 1
Score for 2B3P_new_298 from FASTA, mean: 3.0228, std: 0.0000, sample size: 1,  global score, mean: 3.0228, std: 0.0000, sample size: 1
Score for 2B3P_new_299 from FASTA, mean: 3.0976, std: 0.0000, sample size: 1,  global score, mean: 3.0976, std: 0.0000, sample size: 1
Score for 2B3P_new_300 from FASTA, mean: 3.0414, std: 0.0000, sample size: 1,  global score, mean: 3.0414, std: 0.0000, sample size: 1
Score for 2B3P_new_301 from FASTA, mean: 3.2208, std: 0.0000, sample size: 1,  global score, mean: 3.2208, std: 0.0000, sample size: 1
Score for 2B3P_new_302 from FASTA, mean: 3.0025, std: 0.0000, sample size: 1,  global score, mean: 3.0025, std: 0.0000, sample size: 1
Score for 2B3P_new_303 from FASTA, mean: 3.2219, std: 0.0000, sample size: 1,  global score, mean: 3.2219, std: 0.0000, sample size: 1
Score for 2B3P_new_304 from FASTA, mean: 2.9491, std: 0.0000, sample size: 1,  global score, mean: 2.9491, std: 0.0000, sample size: 1
Score for 2B3P_new_305 from FASTA, mean: 3.1173, std: 0.0000, sample size: 1,  global score, mean: 3.1173, std: 0.0000, sample size: 1
Score for 2B3P_new_306 from FASTA, mean: 3.0321, std: 0.0000, sample size: 1,  global score, mean: 3.0321, std: 0.0000, sample size: 1
Score for 2B3P_new_307 from FASTA, mean: 3.0888, std: 0.0000, sample size: 1,  global score, mean: 3.0888, std: 0.0000, sample size: 1
Score for 2B3P_new_308 from FASTA, mean: 3.0721, std: 0.0000, sample size: 1,  global score, mean: 3.0721, std: 0.0000, sample size: 1
Score for 2B3P_new_309 from FASTA, mean: 3.0475, std: 0.0000, sample size: 1,  global score, mean: 3.0475, std: 0.0000, sample size: 1
Score for 2B3P_new_310 from FASTA, mean: 3.0583, std: 0.0000, sample size: 1,  global score, mean: 3.0583, std: 0.0000, sample size: 1
Score for 2B3P_new_311 from FASTA, mean: 3.1390, std: 0.0000, sample size: 1,  global score, mean: 3.1390, std: 0.0000, sample size: 1
Score for 2B3P_new_312 from FASTA, mean: 3.1071, std: 0.0000, sample size: 1,  global score, mean: 3.1071, std: 0.0000, sample size: 1
Score for 2B3P_new_313 from FASTA, mean: 2.9989, std: 0.0000, sample size: 1,  global score, mean: 2.9989, std: 0.0000, sample size: 1
Score for 2B3P_new_314 from FASTA, mean: 3.0258, std: 0.0000, sample size: 1,  global score, mean: 3.0258, std: 0.0000, sample size: 1
Score for 2B3P_new_315 from FASTA, mean: 3.1247, std: 0.0000, sample size: 1,  global score, mean: 3.1247, std: 0.0000, sample size: 1
Score for 2B3P_new_316 from FASTA, mean: 2.9107, std: 0.0000, sample size: 1,  global score, mean: 2.9107, std: 0.0000, sample size: 1
Score for 2B3P_new_317 from FASTA, mean: 3.0716, std: 0.0000, sample size: 1,  global score, mean: 3.0716, std: 0.0000, sample size: 1
Score for 2B3P_new_318 from FASTA, mean: 3.1081, std: 0.0000, sample size: 1,  global score, mean: 3.1081, std: 0.0000, sample size: 1
Score for 2B3P_new_319 from FASTA, mean: 3.1267, std: 0.0000, sample size: 1,  global score, mean: 3.1267, std: 0.0000, sample size: 1
Score for 2B3P_new_320 from FASTA, mean: 3.1110, std: 0.0000, sample size: 1,  global score, mean: 3.1110, std: 0.0000, sample size: 1
Score for 2B3P_new_321 from FASTA, mean: 3.0276, std: 0.0000, sample size: 1,  global score, mean: 3.0276, std: 0.0000, sample size: 1
Score for 2B3P_new_322 from FASTA, mean: 3.1354, std: 0.0000, sample size: 1,  global score, mean: 3.1354, std: 0.0000, sample size: 1
Score for 2B3P_new_323 from FASTA, mean: 3.0704, std: 0.0000, sample size: 1,  global score, mean: 3.0704, std: 0.0000, sample size: 1
Score for 2B3P_new_324 from FASTA, mean: 3.2168, std: 0.0000, sample size: 1,  global score, mean: 3.2168, std: 0.0000, sample size: 1
Score for 2B3P_new_325 from FASTA, mean: 3.1833, std: 0.0000, sample size: 1,  global score, mean: 3.1833, std: 0.0000, sample size: 1
Score for 2B3P_new_326 from FASTA, mean: 2.9259, std: 0.0000, sample size: 1,  global score, mean: 2.9259, std: 0.0000, sample size: 1
Score for 2B3P_new_327 from FASTA, mean: 3.0540, std: 0.0000, sample size: 1,  global score, mean: 3.0540, std: 0.0000, sample size: 1
Score for 2B3P_new_328 from FASTA, mean: 3.1326, std: 0.0000, sample size: 1,  global score, mean: 3.1326, std: 0.0000, sample size: 1
Score for 2B3P_new_329 from FASTA, mean: 3.0664, std: 0.0000, sample size: 1,  global score, mean: 3.0664, std: 0.0000, sample size: 1
Score for 2B3P_new_330 from FASTA, mean: 3.0480, std: 0.0000, sample size: 1,  global score, mean: 3.0480, std: 0.0000, sample size: 1
Score for 2B3P_new_331 from FASTA, mean: 3.0229, std: 0.0000, sample size: 1,  global score, mean: 3.0229, std: 0.0000, sample size: 1
Score for 2B3P_new_332 from FASTA, mean: 3.1923, std: 0.0000, sample size: 1,  global score, mean: 3.1923, std: 0.0000, sample size: 1
Score for 2B3P_new_333 from FASTA, mean: 3.0942, std: 0.0000, sample size: 1,  global score, mean: 3.0942, std: 0.0000, sample size: 1
Score for 2B3P_new_334 from FASTA, mean: 3.1539, std: 0.0000, sample size: 1,  global score, mean: 3.1539, std: 0.0000, sample size: 1
Score for 2B3P_new_335 from FASTA, mean: 3.0631, std: 0.0000, sample size: 1,  global score, mean: 3.0631, std: 0.0000, sample size: 1
Score for 2B3P_new_336 from FASTA, mean: 3.0771, std: 0.0000, sample size: 1,  global score, mean: 3.0771, std: 0.0000, sample size: 1
Score for 2B3P_new_337 from FASTA, mean: 3.1134, std: 0.0000, sample size: 1,  global score, mean: 3.1134, std: 0.0000, sample size: 1
Score for 2B3P_new_338 from FASTA, mean: 3.0409, std: 0.0000, sample size: 1,  global score, mean: 3.0409, std: 0.0000, sample size: 1
Score for 2B3P_new_339 from FASTA, mean: 3.1338, std: 0.0000, sample size: 1,  global score, mean: 3.1338, std: 0.0000, sample size: 1
Score for 2B3P_new_340 from FASTA, mean: 3.0509, std: 0.0000, sample size: 1,  global score, mean: 3.0509, std: 0.0000, sample size: 1
Score for 2B3P_new_341 from FASTA, mean: 3.0643, std: 0.0000, sample size: 1,  global score, mean: 3.0643, std: 0.0000, sample size: 1
Score for 2B3P_new_342 from FASTA, mean: 3.1322, std: 0.0000, sample size: 1,  global score, mean: 3.1322, std: 0.0000, sample size: 1
Score for 2B3P_new_343 from FASTA, mean: 3.1365, std: 0.0000, sample size: 1,  global score, mean: 3.1365, std: 0.0000, sample size: 1
Score for 2B3P_new_344 from FASTA, mean: 3.0573, std: 0.0000, sample size: 1,  global score, mean: 3.0573, std: 0.0000, sample size: 1
Score for 2B3P_new_345 from FASTA, mean: 3.0801, std: 0.0000, sample size: 1,  global score, mean: 3.0801, std: 0.0000, sample size: 1
Score for 2B3P_new_346 from FASTA, mean: 3.0367, std: 0.0000, sample size: 1,  global score, mean: 3.0367, std: 0.0000, sample size: 1
Score for 2B3P_new_347 from FASTA, mean: 3.0748, std: 0.0000, sample size: 1,  global score, mean: 3.0748, std: 0.0000, sample size: 1
Score for 2B3P_new_348 from FASTA, mean: 3.1729, std: 0.0000, sample size: 1,  global score, mean: 3.1729, std: 0.0000, sample size: 1
Score for 2B3P_new_349 from FASTA, mean: 3.0848, std: 0.0000, sample size: 1,  global score, mean: 3.0848, std: 0.0000, sample size: 1
Score for 2B3P_new_350 from FASTA, mean: 3.1397, std: 0.0000, sample size: 1,  global score, mean: 3.1397, std: 0.0000, sample size: 1
Score for 2B3P_new_351 from FASTA, mean: 3.0518, std: 0.0000, sample size: 1,  global score, mean: 3.0518, std: 0.0000, sample size: 1
Score for 2B3P_new_352 from FASTA, mean: 3.0039, std: 0.0000, sample size: 1,  global score, mean: 3.0039, std: 0.0000, sample size: 1
Score for 2B3P_new_353 from FASTA, mean: 3.0174, std: 0.0000, sample size: 1,  global score, mean: 3.0174, std: 0.0000, sample size: 1
Score for 2B3P_new_354 from FASTA, mean: 3.1154, std: 0.0000, sample size: 1,  global score, mean: 3.1154, std: 0.0000, sample size: 1
Score for 2B3P_new_355 from FASTA, mean: 3.1485, std: 0.0000, sample size: 1,  global score, mean: 3.1485, std: 0.0000, sample size: 1
Score for 2B3P_new_356 from FASTA, mean: 3.1078, std: 0.0000, sample size: 1,  global score, mean: 3.1078, std: 0.0000, sample size: 1
Score for 2B3P_new_357 from FASTA, mean: 3.0680, std: 0.0000, sample size: 1,  global score, mean: 3.0680, std: 0.0000, sample size: 1
Score for 2B3P_new_358 from FASTA, mean: 2.9967, std: 0.0000, sample size: 1,  global score, mean: 2.9967, std: 0.0000, sample size: 1
Score for 2B3P_new_359 from FASTA, mean: 3.1542, std: 0.0000, sample size: 1,  global score, mean: 3.1542, std: 0.0000, sample size: 1
Score for 2B3P_new_360 from FASTA, mean: 3.0406, std: 0.0000, sample size: 1,  global score, mean: 3.0406, std: 0.0000, sample size: 1
Score for 2B3P_new_361 from FASTA, mean: 3.1321, std: 0.0000, sample size: 1,  global score, mean: 3.1321, std: 0.0000, sample size: 1
Score for 2B3P_new_362 from FASTA, mean: 3.0124, std: 0.0000, sample size: 1,  global score, mean: 3.0124, std: 0.0000, sample size: 1
Score for 2B3P_new_363 from FASTA, mean: 3.0724, std: 0.0000, sample size: 1,  global score, mean: 3.0724, std: 0.0000, sample size: 1
Score for 2B3P_new_364 from FASTA, mean: 3.1372, std: 0.0000, sample size: 1,  global score, mean: 3.1372, std: 0.0000, sample size: 1
Score for 2B3P_new_365 from FASTA, mean: 3.0137, std: 0.0000, sample size: 1,  global score, mean: 3.0137, std: 0.0000, sample size: 1
Score for 2B3P_new_366 from FASTA, mean: 3.1227, std: 0.0000, sample size: 1,  global score, mean: 3.1227, std: 0.0000, sample size: 1
Score for 2B3P_new_367 from FASTA, mean: 3.0858, std: 0.0000, sample size: 1,  global score, mean: 3.0858, std: 0.0000, sample size: 1
Score for 2B3P_new_368 from FASTA, mean: 3.0756, std: 0.0000, sample size: 1,  global score, mean: 3.0756, std: 0.0000, sample size: 1
Score for 2B3P_new_369 from FASTA, mean: 3.0950, std: 0.0000, sample size: 1,  global score, mean: 3.0950, std: 0.0000, sample size: 1
Score for 2B3P_new_370 from FASTA, mean: 3.1470, std: 0.0000, sample size: 1,  global score, mean: 3.1470, std: 0.0000, sample size: 1
Score for 2B3P_new_371 from FASTA, mean: 3.0364, std: 0.0000, sample size: 1,  global score, mean: 3.0364, std: 0.0000, sample size: 1
Score for 2B3P_new_372 from FASTA, mean: 2.9166, std: 0.0000, sample size: 1,  global score, mean: 2.9166, std: 0.0000, sample size: 1
Score for 2B3P_new_373 from FASTA, mean: 3.0526, std: 0.0000, sample size: 1,  global score, mean: 3.0526, std: 0.0000, sample size: 1
Score for 2B3P_new_374 from FASTA, mean: 3.0085, std: 0.0000, sample size: 1,  global score, mean: 3.0085, std: 0.0000, sample size: 1
Score for 2B3P_new_375 from FASTA, mean: 3.0561, std: 0.0000, sample size: 1,  global score, mean: 3.0561, std: 0.0000, sample size: 1
Score for 2B3P_new_376 from FASTA, mean: 3.0782, std: 0.0000, sample size: 1,  global score, mean: 3.0782, std: 0.0000, sample size: 1
Score for 2B3P_new_377 from FASTA, mean: 3.1176, std: 0.0000, sample size: 1,  global score, mean: 3.1176, std: 0.0000, sample size: 1
Score for 2B3P_new_378 from FASTA, mean: 3.0574, std: 0.0000, sample size: 1,  global score, mean: 3.0574, std: 0.0000, sample size: 1
Score for 2B3P_new_379 from FASTA, mean: 3.1475, std: 0.0000, sample size: 1,  global score, mean: 3.1475, std: 0.0000, sample size: 1
Score for 2B3P_new_380 from FASTA, mean: 3.0600, std: 0.0000, sample size: 1,  global score, mean: 3.0600, std: 0.0000, sample size: 1
Score for 2B3P_new_381 from FASTA, mean: 3.0319, std: 0.0000, sample size: 1,  global score, mean: 3.0319, std: 0.0000, sample size: 1
Score for 2B3P_new_382 from FASTA, mean: 3.1359, std: 0.0000, sample size: 1,  global score, mean: 3.1359, std: 0.0000, sample size: 1
